News_Org,Created_Dt,Text,Compound,Positive,Neutral,Negative,Tweet_Count
CNN,2018-09-29 02:56:17+00:00,An American flag shown on a livestream as it was shredded by the fury of Hurricane Florence is being auctioned to h… https://t.co/EE4Y8denkj,-0.5719,0.0,0.85,0.15,83
CNN,2018-09-29 02:53:08+00:00,"RT @CuomoPrimeTime: .@chriscuomo on a surprising end to a turbulent week: 

If senators could make something happen on an issue so ugly and…",-0.4838,0.083,0.75,0.167,84
CNN,2018-09-29 02:52:50+00:00,"RT @CNNTonight: Samantha Guerry, a longtime friend of Christine Blasey Ford tells CNN's @DonLemon that the order for the FBI to investigate…",0.4939,0.138,0.862,0.0,85
CNN,2018-09-29 02:46:07+00:00,"Washington's wild, unresolved week https://t.co/f79x6WHY6u https://t.co/W16MFofw5O",0.0,0.0,1.0,0.0,86
CNN,2018-09-29 02:31:02+00:00,Residents in a community north of St. Louis got some news this week they've longed wanted to hear. Radioactive mate… https://t.co/qCT8VjWfF0,0.0,0.0,1.0,0.0,87
CNN,2018-09-29 02:16:07+00:00,"""Millions of Americans could follow live something that looked like a search for truth, but only on the surface. ..… https://t.co/81quaeom0L",0.34,0.159,0.841,0.0,88
CNN,2018-09-29 02:14:20+00:00,"RT @OutFrontCNN: Deborah Ford Peters, Christine Blasey Ford's sister-in-law on Kavanaugh: ""I felt like he was extremely defensive even to t…",0.4391,0.17,0.83,0.0,89
CNN,2018-09-29 02:01:09+00:00,"A federal judge in Washington, DC, ruled that a lawsuit brought by more than 200 Democrats in Congress against Pres… https://t.co/R7e0jYZGYY",-0.2263,0.0,0.905,0.095,90
CNN,2018-09-29 02:01:00+00:00,Meet DJ Switch: A 10-year-old girl from Ghana who wants to be a gynecologist when she grows up. Erica Armah Bra-Bul… https://t.co/YKb5O9WgfJ,0.0,0.0,1.0,0.0,91
CNN,2018-09-29 01:59:49+00:00,RT @CuomoPrimeTime: Democrat @ChrisCoons describes the dramatic private conversation he had with Sen. Flake leading to an agreement for an…,0.4939,0.144,0.856,0.0,92
CNN,2018-09-29 01:59:30+00:00,"RT @CuomoPrimeTime: Former Yale classmate of Brett Kavanaugh, Liz Swisher, describes him as “one of the beer drinking boys,” saying she nev…",0.0,0.0,1.0,0.0,93
CNN,2018-09-29 01:53:03+00:00,"Ted Turner is battling Lewy body dementia, the CNN founder revealed in an interview that will air over the weekend… https://t.co/8im8iY4DQf",-0.2732,0.0,0.905,0.095,94
CNN,2018-09-29 01:49:50+00:00,The last abortion clinic in Kentucky can stay open after a federal judge threw out a state law on licensing agreeme… https://t.co/O66Qb5GYLf,0.0,0.0,1.0,0.0,95
CNN,2018-09-29 01:45:46+00:00,"At least one person died and 10 were injured, according to Indonesia's Disaster Management Agency, after a series o… https://t.co/JcvcWBAGNM",-0.886,0.0,0.606,0.394,96
CNN,2018-09-29 01:41:05+00:00,"He was the only one in his family to survive the Holocaust, and he's pushing Oregon state legislators to mandate th… https://t.co/m8GZOV5qml",0.0,0.0,1.0,0.0,97
CNN,2018-09-29 01:36:00+00:00,300 glowing drones illuminate the night sky in this choreographed spectacle https://t.co/B2RhWXTnHV https://t.co/z279VXXjjS,0.0,0.0,1.0,0.0,98
CNN,2018-09-29 01:31:06+00:00,McDonald's is removing artificial additives from its burgers https://t.co/XiawloGSkD https://t.co/WPCdJlq4pS,0.0,0.0,1.0,0.0,99
CNN,2018-09-29 01:26:00+00:00,SiriusXM is buying Pandora in a $3.5 billion all-stock deal. The deal will create the world's largest audio enterta… https://t.co/ttyGjlJI28,0.2732,0.104,0.896,0.0,100
Foxnews,2018-09-30 02:10:00+00:00,Barrier collapse at Global Citizen Festival in Central Park sends thousands into panic. https://t.co/i5yniv2hnA,-0.5859,0.151,0.472,0.377,1
Foxnews,2018-09-30 02:05:00+00:00,Joshua Rogers: I tried to help two hostages escape terrorists. Here's what happened. (via @FoxNewsOpinion) https://t.co/01x6GfgGnC,-0.1779,0.215,0.585,0.2,2
Foxnews,2018-09-30 02:03:23+00:00,.@POTUS arrives at Andrews Air Force Base after a rally in West Virginia.  https://t.co/HfnB2iPbHU,0.0,0.0,1.0,0.0,3
Foxnews,2018-09-30 02:00:00+00:00,"Washington man gets prison for overharvesting sea cucumbers.
https://t.co/zx7hhdTHcs",-0.5106,0.0,0.708,0.292,4
Foxnews,2018-09-30 01:55:35+00:00,"David Wright walks off to long ovation in farewell game with the Mets.
https://t.co/0Tkgd7uvrF",0.0,0.0,1.0,0.0,5
Foxnews,2018-09-30 01:43:00+00:00,"SUNDAY: Don't miss Kentucky Gov. @MattBevin on ""Life, Liberty and Levin"" hosted by @marklevinshow. Tune in at 11p E… https://t.co/pBAGl2huuZ",0.5919,0.212,0.788,0.0,6
Foxnews,2018-09-30 01:40:00+00:00,Sen. @LindseyGrahamSC says McCain's anger at Kavanaugh hearing 'would have made me look like a choir boy' https://t.co/YYpdwDLimf,-0.296,0.118,0.708,0.175,7
Foxnews,2018-09-30 01:30:00+00:00,"Shark attacks spark concern for Cape Cod beachgoers: 'They're eating our children'
https://t.co/ABVyrQGBj9",-0.25,0.12,0.696,0.184,8
Foxnews,2018-09-30 01:20:00+00:00,"Texas Senate race between @TedCruz, @BetoORourke generating excitement, boosting congressional races. https://t.co/mW9O5UiY4G",0.6808,0.359,0.641,0.0,9
Foxnews,2018-09-30 01:16:59+00:00,"Rep. @DevinNunes: ""When you take a Supreme Court justice, and you have senators talking about high school yearbooks… https://t.co/Mi5ENqhUGo",0.7906,0.304,0.696,0.0,10
Foxnews,2018-09-30 01:11:31+00:00,".@JudgeJeanine: ""The establishment Republicans have buckled, caved and bowed to the Democrats."" https://t.co/bR7nbTuMe4",0.0,0.0,1.0,0.0,11
Foxnews,2018-09-30 01:05:00+00:00,"Speaking with reporters at the @WhiteHouse before his departure to West Virginia for a rally Saturday, President… https://t.co/jcHMMhpEsu",0.0,0.0,1.0,0.0,12
Foxnews,2018-09-30 00:55:00+00:00,"Russia, North Korea use UN General Assembly to blast US. https://t.co/xikiCMnDe5",0.0,0.0,1.0,0.0,13
Foxnews,2018-09-30 00:51:15+00:00,".@SebGorka: ""This is politics in 2018 and it should disgust all Americans."" @WattersWorld https://t.co/9nGcz8FNzN",-0.5994,0.0,0.769,0.231,14
Foxnews,2018-09-30 00:46:54+00:00,"Trump defends Kavanaugh, derides Dems for shameful conduct and socialist shift during West Virginia rally. https://t.co/qQm4MwmD95",-0.6369,0.0,0.729,0.271,15
Foxnews,2018-09-30 00:42:04+00:00,".@POTUS: ""Together we are taking back our country, and returning power to where it belongs—to the American people.""… https://t.co/zSGySvpSJk",0.0,0.0,1.0,0.0,16
Foxnews,2018-09-30 00:30:33+00:00,".@POTUS on North Korea: ""Now we have this great relationship, let's see what happens."" https://t.co/Hb6tsSeyTI https://t.co/q0AqhZB80g",0.7073,0.245,0.755,0.0,17
Foxnews,2018-09-30 00:22:19+00:00,".@POTUS on trade: ""China, we're taking them on very strongly. First time ever."" https://t.co/Hb6tsSeyTI https://t.co/h0fKLMScW6",0.3384,0.146,0.854,0.0,18
Foxnews,2018-09-30 00:18:09+00:00,".@POTUS: ""Republicans believe America should be a sanctuary for law abiding Americans, not criminal aliens.""… https://t.co/DukJfuysuc",0.4168,0.165,0.835,0.0,19
Foxnews,2018-09-30 00:12:00+00:00,"TOMORROW: @benshapiro breaks down the Kavanaugh accusations, the hearings and D.C. hypocrisy on the second edition… https://t.co/fwJI1D3sLY",-0.3182,0.0,0.874,0.126,20
Foxnews,2018-09-30 00:08:49+00:00,".@POTUS on Sen. @CoryBooker: ""He ran Newark, New Jersey, into the ground and now he wants to be president.""… https://t.co/TF1FLbmPKZ",0.0,0.0,1.0,0.0,21
Foxnews,2018-09-30 00:02:10+00:00,".@POTUS on the border wall: ""We're building it...we'll get it finished."" https://t.co/IBcnOJrLHo",0.0,0.0,1.0,0.0,22
Foxnews,2018-09-29 23:41:58+00:00,".@POTUS: ""A vote to confirm Judge Kavanaugh is a vote to confirm one of the most accomplished legal minds of our ti… https://t.co/YJqvAitmI1",0.6087,0.199,0.801,0.0,23
Foxnews,2018-09-29 23:36:35+00:00,".@POTUS on @SenFeinstein's response that she didn't leak the Ford document: ""That was really bad body language. Who… https://t.co/v5mi6skXKo",-0.4131,0.089,0.745,0.166,24
Foxnews,2018-09-29 23:31:15+00:00,".@POTUS: ""America is winning again and America is respected again."" https://t.co/Hb6tsSeyTI https://t.co/ICF0xKg7Da",0.7579,0.394,0.606,0.0,25
Foxnews,2018-09-29 23:22:15+00:00,.@POTUS holds a rally in West Virginia. https://t.co/SLhMJLDbjm https://t.co/XZtJHSYDmu,0.0,0.0,1.0,0.0,26
Foxnews,2018-09-29 23:20:00+00:00,"NEW: White House instructs FBI to question first two Kavanaugh accusers, but not the third, according to a report. https://t.co/labjueHstw",0.0,0.0,1.0,0.0,27
Foxnews,2018-09-29 23:15:00+00:00,"North Carolina residents should avoid Florence-affected waters, officials say. https://t.co/OJtMuNGD58",-0.296,0.0,0.804,0.196,28
Foxnews,2018-09-29 23:09:06+00:00,"'It Was Heartbreaking': Friend of Kavanaugh Reacts to Hearings, FBI Probe. https://t.co/ZDOJPImbEz",0.4939,0.225,0.775,0.0,29
Foxnews,2018-09-29 22:52:00+00:00,.@kayleighmcenany: Kavanaugh horror show is what Washington will look like if Democrats take back power. (via… https://t.co/tj5Ljdexr2,-0.296,0.118,0.708,0.175,30
Foxnews,2018-09-29 22:45:00+00:00,Canadian woman’s text to the wrong number brings a kind stranger to family wake. https://t.co/ImY62ql3MG,0.1531,0.25,0.585,0.165,31
Foxnews,2018-09-29 22:35:00+00:00,"Indiana couple whose baby died after ingesting meth arrested, charged with neglect, police say. https://t.co/fjoqRvCOS5",-0.8885,0.0,0.489,0.511,32
Foxnews,2018-09-29 22:25:00+00:00,'Don't Lie to Me': Barbra Streisand Blasts President Trump in Song Off 'Walls' Album. https://t.co/3lrA4P2bTX,0.0,0.0,1.0,0.0,33
Foxnews,2018-09-29 22:19:40+00:00,"Texas man reportedly attacked by two pit bulls loses both ears, graphic photos show. https://t.co/ZjnxT3fvdu",-0.6486,0.0,0.71,0.29,34
Foxnews,2018-09-29 22:07:00+00:00,FBI contacts 2nd Kavanaugh accuser; Trump says extra scrutiny may be 'blessing in disguise' https://t.co/fhFraiQleR,0.296,0.176,0.714,0.11,35
Foxnews,2018-09-29 22:05:53+00:00,"JUST IN: Elon Musk to step down as chairman of @Tesla, pay $20M in penalties in SEC settlement. https://t.co/oBC45qnEAB",-0.1027,0.0,0.928,0.072,36
Foxnews,2018-09-29 22:05:00+00:00,SUNDAY: Fox News goes inside the Kavanaugh nomination and next steps. Tune in for live coverage starting at 9p ET. https://t.co/K7ydliMVic,0.0,0.0,1.0,0.0,37
Foxnews,2018-09-29 21:59:00+00:00,SUNDAY: Don't miss @PressSec's exclusive interview on @FoxNewsSunday. Check your local listings and tune in at 2p a… https://t.co/WEQfex0AEE,0.0191,0.073,0.858,0.069,38
Foxnews,2018-09-29 21:52:43+00:00,"Season 7 of 'Last Man Standing' debuts on new network, Fox, to big Friday-night ratings. https://t.co/VIkrurfqVs",0.0,0.0,1.0,0.0,39
Foxnews,2018-09-29 21:40:00+00:00,".@POTUS: ""I would like to find out as part of [the FBI investigation] who leaked the papers."" https://t.co/fDY5XEezMK",0.0516,0.12,0.769,0.111,40
Foxnews,2018-09-29 21:35:00+00:00,".@POTUS on FBI investigation into Judge Kavanaugh: ""Having them do a thorough investigation, I actually think will… https://t.co/l9N96G72yC",0.0,0.0,1.0,0.0,41
Foxnews,2018-09-29 21:29:56+00:00,".@POTUS on Kavanaugh: ""He's a good man. He's a great judge."" https://t.co/qjDPyRwY8V",0.7906,0.467,0.533,0.0,42
Foxnews,2018-09-29 21:24:58+00:00,".@POTUS on FBI investigation into Judge Kavanaugh: ""They have free rein. They're going to do whatever they have to… https://t.co/7MMrhrYxXB",0.5106,0.148,0.852,0.0,43
Foxnews,2018-09-29 21:16:22+00:00,.@POTUS departs Andrews Air Force Base en route to a rally in West Virginia. Tune in to Fox News Channel for LIVE c… https://t.co/FsoyIf4wqJ,0.0,0.0,1.0,0.0,44
Foxnews,2018-09-29 21:06:02+00:00,.@SteveHiltonx: Kavanaugh hearing shows divisive Democrats must be defeated before they destroy America. (via… https://t.co/dQzAyuDwhp,-0.765,0.0,0.663,0.337,45
Foxnews,2018-09-29 20:55:44+00:00,"The 7.5 magnitude earthquake in Indonesia triggered a massive tsunami, leaving at least 300 dead.… https://t.co/mn4rkG4MBB",0.0,0.0,1.0,0.0,46
Foxnews,2018-09-29 20:50:42+00:00,"NYC airport workers to earn nation's highest minimum wage.
https://t.co/og3aG0vfp0",0.0,0.0,1.0,0.0,47
Foxnews,2018-09-29 20:43:46+00:00,"Lindsay Lohan gets punched in the face after accusing refugee parents of trafficking, trying to take the kids. https://t.co/NnLJMQhAAL",-0.1779,0.0,0.914,0.086,48
Foxnews,2018-09-29 20:27:13+00:00,Dog in Virginia possibly 'clawed' its way out of plastic bag prior to rescue. https://t.co/gvv7K7w1K0,0.5106,0.191,0.809,0.0,49
Foxnews,2018-09-29 20:16:08+00:00,"New details: Boy, 13, attacked by shark in San Diego County during diving trip, suffers serious injuries. https://t.co/HW7WjVPreE",-0.7269,0.057,0.617,0.326,50
Foxnews,2018-09-29 20:00:41+00:00,Sen. @JeffFlake defends call for Kavanaugh delay: 'We're coming apart at the seams' https://t.co/2mhgYVqgwO,-0.3182,0.0,0.85,0.15,51
Foxnews,2018-09-29 19:52:00+00:00,Two police officers killed after shootout in Mississippi. https://t.co/rHXSCtvOQA,-0.6705,0.0,0.64,0.36,52
Foxnews,2018-09-29 19:45:20+00:00,"BREAKING: FBI contacts second Kavanaugh accuser, Deborah Ramirez, as part of newly authorized investigation. https://t.co/l52xQrtZyJ",0.0,0.0,1.0,0.0,53
Foxnews,2018-09-29 19:37:57+00:00,".@VP Mike Pence takes the stage with his son, @USMC 1st Lt. Michael Pence (left), who was among seven aviators earn… https://t.co/SAsar44Tgy",0.0,0.0,1.0,0.0,54
Foxnews,2018-09-29 19:22:40+00:00,Florida woman arrested in hot-car death of 1-year-old daughter. https://t.co/Frl2V2NtRx,-0.7906,0.0,0.533,0.467,55
Foxnews,2018-09-29 19:09:22+00:00,.@JohnFund: Kavanaugh debate is exactly why our founders thought early voting was a bad idea. (via @FoxNewsOpinion) https://t.co/pcmEty1SXe,-0.5423,0.0,0.821,0.179,56
Foxnews,2018-09-29 18:54:21+00:00,North Korea agrees to dismantle nuclear site if U.S. reduces ground forces in South Korea. https://t.co/wh2tz8WlrY https://t.co/cpHr75SfxS,0.2023,0.101,0.899,0.0,57
Foxnews,2018-09-29 18:42:00+00:00,"SUNDAY: Don't miss Kentucky Gov. @MattBevin on ""Life, Liberty and Levin"" hosted by @marklevinshow. Tune in at 11p E… https://t.co/s3iuLjWduD",0.5919,0.212,0.788,0.0,58
Foxnews,2018-09-29 18:40:00+00:00,"Sarah Palin's eldest son, Track, arrested on domestic violence charges, police say. https://t.co/cK8MSHsAoh",-0.8519,0.0,0.518,0.482,59
Foxnews,2018-09-29 18:30:59+00:00,Facebook announced nearly 50 million accounts were exposed during a major security breach. @Jeff_Journalist reports… https://t.co/FQtuYGxQ1P,0.2732,0.144,0.778,0.078,60
Foxnews,2018-09-29 18:20:00+00:00,"Boy, 13, attacked by shark in San Diego County during diving trip, suffers serious injuries. https://t.co/HW7WjVPreE",-0.7269,0.063,0.58,0.357,61
Foxnews,2018-09-29 18:14:00+00:00,"TONIGHT: @POTUS holds a rally in Wheeling, West Virginia at 7p ET. Tune in to Fox News Channel for LIVE coverage. https://t.co/FBWGoxLf2Y",0.0,0.0,1.0,0.0,62
Foxnews,2018-09-29 18:07:00+00:00,North Korean foreign minister says country will never disarm nuclear weapons without trust in US https://t.co/qfB66jzgL3,-0.0762,0.126,0.733,0.141,63
Foxnews,2018-09-29 18:00:00+00:00,Kanye West announces his new name is 'Ye' ahead of 'SNL' appearance https://t.co/cQJMFSHF4e,0.0,0.0,1.0,0.0,64
Foxnews,2018-09-29 17:55:00+00:00,Joanna Gaines and Jenna Bush Hager attend Reese Witherspoon's book launch in Texas https://t.co/VHNMtBFdGD,0.0,0.0,1.0,0.0,65
Foxnews,2018-09-29 17:50:00+00:00,"This Texas man and his ""backup dancers"" were never out of step with each other. https://t.co/ltcHo8yDWn",0.0,0.0,1.0,0.0,66
Foxnews,2018-09-29 17:40:00+00:00,"REFRESHING: Thunder, a dog in Illinois, has upgraded from a water bowl. This clever pooch gets water straight from… https://t.co/yassu7iQ3h",0.6597,0.252,0.748,0.0,67
Foxnews,2018-09-29 17:36:52+00:00,Cassidy: FBI Should Investigate Dems' Efforts to Delay Kavanaugh Confirmation https://t.co/uGQtDmZ7QV,-0.3182,0.0,0.813,0.187,68
Foxnews,2018-09-29 17:35:00+00:00,LOOK: Pelosi Calls Republicans 'Despicable' in Misleading Fundraising Email https://t.co/jkYCNrIvvN,-0.4019,0.0,0.769,0.231,69
Foxnews,2018-09-29 17:30:00+00:00,SEAL SLAP: A kayaker in New Zealand had a surprise visitor — who smacked him with an octopus. https://t.co/Wj71D7kK8u,0.5319,0.24,0.76,0.0,70
Foxnews,2018-09-29 17:23:00+00:00,Canadian woman’s text to the wrong number brings a kind stranger to family wake https://t.co/ImY62q3sV8,0.1531,0.25,0.585,0.165,71
Foxnews,2018-09-29 17:15:00+00:00,".@MichelleObama: “I am tired of the daily chaos, the pettiness, the meanness that too often dominates the political… https://t.co/5cx4k96pnU",-0.7506,0.05,0.672,0.277,72
Foxnews,2018-09-29 17:05:00+00:00,'Last Man Standing' star Tim Allen says it's 'nobody's business' what he thinks about politics https://t.co/PYtsqdgVqJ,0.0,0.0,1.0,0.0,73
Foxnews,2018-09-29 16:58:36+00:00,Soldier Returning from Afghanistan Surprises 5-Year-Old Daughter https://t.co/jlJ5J5F0J5,0.2263,0.213,0.787,0.0,74
Foxnews,2018-09-29 16:51:00+00:00,The U.S. Navy Blue Angels perform a dynamic aerial maneuver during the 2018 Marine Corps Air Station Miramar Air Sh… https://t.co/0odXp96Nij,0.3818,0.12,0.88,0.0,75
Foxnews,2018-09-29 16:44:54+00:00,"Paralyzed patients take first steps after implant, intense rehab https://t.co/yzYR8uZuqx",0.0772,0.126,0.874,0.0,76
Foxnews,2018-09-29 16:40:32+00:00,RT @FoxBusiness: World's first flying car about to go on sale  https://t.co/SgxFQnF9g8,0.0,0.0,1.0,0.0,77
Foxnews,2018-09-29 16:40:11+00:00,RT @FoxBusiness: Americans' optimism on economy near two-decade high  https://t.co/csUQIam7xq,0.5423,0.28,0.72,0.0,78
Foxnews,2018-09-29 16:39:48+00:00,RT @FoxBusiness: Boeing wins $2.4 billion Air Force contract for new Huey helicopter https://t.co/d0edWlGE2k,0.5719,0.222,0.778,0.0,79
Foxnews,2018-09-29 16:22:51+00:00,"Critical moments for our country need real, smart coverage. That’s why for the Kavanaugh hearings, more Americans t… https://t.co/WCUfEvNPzO",0.1027,0.123,0.773,0.105,80
Foxnews,2018-09-29 16:13:12+00:00,'Jeff Flake Has No Spine': Bongino Says Lawmaker 'Sold Out the GOP' With Call for Kavanaugh Probe https://t.co/kqu0nB29BS,-0.296,0.0,0.885,0.115,81
Foxnews,2018-09-29 16:09:54+00:00,"Steve Pomerantz: “The FBI never reaches a conclusion, but hopefully they provide enough information within their re… https://t.co/VYdcCKVW9j",0.5386,0.181,0.764,0.055,82
Foxnews,2018-09-29 16:00:20+00:00,"'It Was Heartbreaking': Friend of Kavanaugh Reacts to Hearings, FBI Probe https://t.co/tkfpfIpSav",0.4939,0.225,0.775,0.0,83
Foxnews,2018-09-29 15:54:35+00:00,SUNDAY: Don't miss @PressSec's exclusive interview on @FoxNewsSunday. Check your local listings and tune in at 2p a… https://t.co/bZxOvLEosK,0.0191,0.073,0.858,0.069,84
Foxnews,2018-09-29 15:53:09+00:00,Michael Moore slams ex-wife's lawsuit as a 'smear campaign' https://t.co/Uq9cyfzNAj,-0.5267,0.0,0.614,0.386,85
Foxnews,2018-09-29 15:45:50+00:00,Maryland authorities say they'll investigate Kavanaugh -- if a victim files a complaint https://t.co/MOUtqsYuNL,-0.5106,0.0,0.699,0.301,86
Foxnews,2018-09-29 15:24:32+00:00,Amal Clooney fights to have imprisoned journalists pardoned at UN conference https://t.co/BsLmzLYxz7,-0.5859,0.114,0.542,0.343,87
Foxnews,2018-09-29 15:21:35+00:00,Joshua Rogers: I tried to help two hostages escape terrorists. Here's what happened https://t.co/lqmv8F0li1,-0.1779,0.238,0.541,0.222,88
Foxnews,2018-09-29 15:09:43+00:00,"Peter Navarro: “NAFTA was a tremendous, tremendous harm to this country.” https://t.co/HA7OpayWcz",-0.5423,0.0,0.741,0.259,89
Foxnews,2018-09-29 15:01:25+00:00,Peter Navarro: “Most of the big issues are solved with Canada. It’s a great deal for all three countries in that it… https://t.co/JN060VIVzo,0.7351,0.237,0.763,0.0,90
Foxnews,2018-09-29 14:50:25+00:00,"Peter Navarro: “At the end of the day, this president is not going to take a deal that’s not good for this county.” https://t.co/R48KVRd34T",-0.3412,0.0,0.901,0.099,91
Foxnews,2018-09-29 14:42:58+00:00,.@repcleaver: “What we saw yesterday was an undignified dogfight parading as a hearing.” https://t.co/AT6o6lClnR,0.0,0.0,1.0,0.0,92
Foxnews,2018-09-29 14:38:40+00:00,".@repcleaver: “Both sides, Republicans and Democrats, went into the hearing saying, ‘the other side has a closed mi… https://t.co/aqf5rfYE9x",0.0,0.0,1.0,0.0,93
Foxnews,2018-09-29 14:26:10+00:00,Graham says McCain's anger at Kavanaugh hearing 'would have made me look like a choir boy' https://t.co/cRKfSPBbPY,-0.296,0.124,0.693,0.183,94
Foxnews,2018-09-29 14:13:00+00:00,"TOMORROW: @benshapiro breaks down the Kavanaugh accusations, the hearings and D.C. hypocrisy on the second edition… https://t.co/kJkVzzybcw",-0.3182,0.0,0.874,0.126,95
Foxnews,2018-09-29 14:10:11+00:00,.@GriffJenkins is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/Lqu82OcuQD,0.0,0.0,1.0,0.0,96
Foxnews,2018-09-29 14:05:08+00:00,Bride surprises groom with first look at his mother’s grave https://t.co/RNgniKBo89,-0.1779,0.141,0.667,0.193,97
Foxnews,2018-09-29 14:02:17+00:00,.@SteveDoocy and his new ‘The Happy Cookbook’ -- Want an instant happy place? Make a pot roast! https://t.co/Z1up344276,0.8398,0.391,0.609,0.0,98
Foxnews,2018-09-29 13:50:27+00:00,JUST IN: Two police officers dead following confrontation in Mississippi https://t.co/VYRX0Q1rmg,-0.765,0.0,0.577,0.423,99
Foxnews,2018-09-29 13:41:17+00:00,Shark in Bahamas tries eating fisherman's boat motor https://t.co/Suc975UA9b,0.0,0.0,1.0,0.0,100
NYTimes,2018-09-30 02:08:44+00:00,"Whether you’re after a night in with your special someone or your sweatpants, this is your pasta https://t.co/ObQaJspGsr",0.4019,0.144,0.856,0.0,1
NYTimes,2018-09-30 01:52:41+00:00,Having all the right cholesterol numbers and staying active is no guarantee your heart is in great shape https://t.co/w4a83p177s,0.765,0.338,0.577,0.085,2
NYTimes,2018-09-30 01:35:03+00:00,RT @nytimesmusic: Pill testing has also become more common over the past few years at festivals in the United States https://t.co/iMINACZEKm,0.6486,0.218,0.782,0.0,3
NYTimes,2018-09-30 01:25:08+00:00,"Panic in Central Park: Noise at Global Citizen Festival Was Fallen Barrier, Not Gunshots https://t.co/RWqLi2fLMC",-0.4767,0.149,0.512,0.34,4
NYTimes,2018-09-30 01:19:38+00:00,"""I feel like it was a message being sent: 'Don’t be like Tara or you will end up like Tara,'"" one woman said of the… https://t.co/X6ADa3Jsjq",0.7579,0.254,0.746,0.0,5
NYTimes,2018-09-30 01:03:22+00:00,"U.S. Weighed Penalizing El Salvador Over Support for China, Then Backed Off https://t.co/TkBOYa8uPO",0.4215,0.257,0.743,0.0,6
NYTimes,2018-09-30 01:02:39+00:00,"Christine Blasey Ford's composed, but wrenching, testimony was ""a stark reminder of the gender dynamics, and mental… https://t.co/JcSJ1sduYP",0.3919,0.135,0.865,0.0,7
NYTimes,2018-09-30 00:45:18+00:00,Here are 3 things an FBI investigation into Christine Blasey Ford's allegations against Kavanaugh could clear up. https://t.co/kzlrRZksSG,0.3818,0.14,0.86,0.0,8
NYTimes,2018-09-30 00:26:54+00:00,"Japan’s Mothers Go Back to Work, but Find the Opportunities Lacking https://t.co/N6tX0JO4vJ",0.5267,0.236,0.764,0.0,9
NYTimes,2018-09-30 00:23:20+00:00,"On Crowded London Streets, Councils Fight a Flood of Phone Boxes https://t.co/NYg9Yxk2Vz",-0.3818,0.0,0.794,0.206,10
NYTimes,2018-09-30 00:21:31+00:00,"In the Connecticut wilderness, a Portuguese hotel designer has created an unexpected respite that retains the magic… https://t.co/7O77L21MyG",0.25,0.111,0.889,0.0,11
NYTimes,2018-09-30 00:05:00+00:00,Warren Says She Will Take ‘A Hard Look’ at Running for President in 2020 https://t.co/L34wqV5e2M,-0.1027,0.0,0.909,0.091,12
NYTimes,2018-09-29 23:54:36+00:00,Senator Elizabeth Warren says she would “take a hard look” at running for president in 2020 and called on the natio… https://t.co/OTvefIubRm,-0.1027,0.0,0.935,0.065,13
NYTimes,2018-09-29 23:40:06+00:00,Roast a chicken and you know you have a comfortable meal https://t.co/fCEZkKuow9,0.5106,0.268,0.732,0.0,14
NYTimes,2018-09-29 23:22:24+00:00,"Yankees 8, Red Sox 5: Yankees Send One Over the Fence and Into the Record Book https://t.co/Nw6IAy9L6h",0.0,0.0,1.0,0.0,15
NYTimes,2018-09-29 23:15:07+00:00,"With all of its emotion and anger, the fight over Brett Kavanaugh’s nomination shows the power — and limitations —… https://t.co/noh4jNNSNi",-0.743,0.0,0.741,0.259,16
NYTimes,2018-09-29 23:11:23+00:00,Why I Love Reality Television https://t.co/AGqWcEkMpq,0.6369,0.512,0.488,0.0,17
NYTimes,2018-09-29 23:00:05+00:00,"The ancient roads, pyramids and houses revealed by laser mapping are forcing researchers to reevaluate what they th… https://t.co/baWBR8vmel",0.0,0.0,1.0,0.0,18
NYTimes,2018-09-29 22:59:43+00:00,"In KFC’s China Ads, Nuggets Are Served With Patriotism https://t.co/6NkG3Ummnl",0.0,0.0,1.0,0.0,19
NYTimes,2018-09-29 22:52:39+00:00,RT @nytopinion: The battle between the competing moralisms behind the Kavanaugh hearings risks becoming an all-out war between the sexes —…,-0.8225,0.0,0.677,0.323,20
NYTimes,2018-09-29 22:40:08+00:00,"RT @nytimesworld: “Without any trust in the United States, there will be no confidence in our national security, and under such circumstanc…",0.8625,0.381,0.548,0.071,21
NYTimes,2018-09-29 22:26:18+00:00,"The single best use of boneless, skinless chicken breasts? Make chicken francese, an Italian-American staple with l… https://t.co/RlGsumk7mI",0.6369,0.198,0.802,0.0,22
NYTimes,2018-09-29 22:10:07+00:00,"As others fled amid a 7.5 magnitude earthquake, the last act of an air traffic controller in Palu, Indonesia was to… https://t.co/krLnJkGH9P",0.0,0.0,1.0,0.0,23
NYTimes,2018-09-29 21:58:37+00:00,Breaking News: Elon Musk will step down as Tesla's chairman for 3 years and pay a $20 million fine in an S.E.C. set… https://t.co/BqwBhxl4xT,0.1027,0.078,0.862,0.06,24
NYTimes,2018-09-29 21:44:42+00:00,RT @NYTScience: Their dad went to the moon and back. He wanted to know if they mowed the lawn. https://t.co/CFi9Hyye3a,0.0,0.0,1.0,0.0,25
NYTimes,2018-09-29 21:30:12+00:00,"Train stations, some remade and others crumbling, reflect the trajectories of their towns and cities. See what we f… https://t.co/icEIVfkdLi",0.0,0.0,1.0,0.0,26
